issue_id,release,impact_status,feature_area,highlight_tags,action_required,impact_notes,applied_rules,summary,components,subcomponents,labels,fix_versions
JDK-8352232,21.0.8,needs_review,classlib,,要確認,,,Automate javax/print/attribute/PageRangesException.java,client-libs,java.awt,,21.0.8
JDK-8352233,21.0.8,excluded,classlib,,対応不要,targets=linux,non_windows11_platform,JRadioButton/ButtonGroupFocusTest.java fails in CI on Linux,client-libs,javax.swing,,21.0.8
JDK-8352234,21.0.8,needs_review,interop,,要確認,,,(fs) Remove some extensions from java/nio/file/Files/probeContentType/Basic.java,core-libs,java.nio,,21.0.8
JDK-8352238,21.0.8,needs_review,interop,,要確認,,,test/jdk/java/net/httpclient/HttpsTunnelAuthTest.java fails intermittently,core-libs,java.net,,21.0.8
JDK-8352240,21.0.8,needs_review,classlib,,要確認,,,Remove PassFailJFrame constructor with screenshots,client-libs,,,21.0.8
JDK-8352283,21.0.8,excluded,gc,,対応不要,component=hotspot/gc; keywords=\bshenandoah\b,gc_related,Shenandoah: Improve handshake closure labels,hotspot,gc,,21.0.8
JDK-8352285,21.0.8,needs_review,runtime_core,,要確認,,,CTW: Attempt to preload all classes in constant pool,hotspot,compiler,,21.0.8
JDK-8352286,21.0.8,needs_review,runtime_core,,要確認,,,Give better error for ConcurrentHashTable corruption,hotspot,runtime,,21.0.8
JDK-8352425,21.0.8,needs_review,interop,,要確認,,,HttpClient with StructuredTaskScope does not close when a task fails,core-libs,java.net,,21.0.8
JDK-8352436,21.0.8,needs_review,runtime_core,,要確認,,,[AArch64] C1: guarantee(val < (1ULL << nbits)) failed: Field too big for insn,hotspot,compiler,,21.0.8
JDK-8352438,21.0.8,needs_review,classlib,,要確認,,,[JMH] vector.IndexInRangeBenchmark failed with IndexOutOfBoundsException for size=1024,core-libs,,,21.0.8
JDK-8352513,21.0.8,needs_review,interop,,要確認,,,Incorrect handling of HTTP/2 GOAWAY frames in HttpClient,core-libs,java.net,,21.0.8
JDK-8352515,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several Swing PopupMenu related tests,client-libs,javax.swing,,21.0.8
JDK-8352516,21.0.8,needs_review,runtime_core,,要確認,,,Update runtime/condy tests to be executed with VM flags,hotspot,runtime,,21.0.8
JDK-8352517,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source closed choice tests #3,client-libs,java.awt,,21.0.8
JDK-8352518,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source AWT FileDialog related tests,client-libs,java.awt,,21.0.8
JDK-8352519,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source more AWT window tests,client-libs,java.awt,,21.0.8
JDK-8352522,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few more AWT PopupMenu tests,client-libs,java.awt,,21.0.8
JDK-8352523,21.0.8,needs_review,runtime_core,,要確認,,,Enable debug logging for vmTestbase/nsk/jvmti/scenarios/sampling/SP05/sp05t003/TestDescription.java,hotspot,jvmti,,21.0.8
JDK-8352524,21.0.8,needs_review,runtime_core,,要確認,,,Adjust timeout in test javax/management/monitor/DerivedGaugeMonitorTest.java,core-svc,javax.management,,21.0.8
JDK-8352525,21.0.8,needs_review,runtime_core,,要確認,,,serviceability/sa/ClhsdbWhere.java fails AssertionFailure: Corrupted constant pool,hotspot,svc-agent,,21.0.8
JDK-8352526,21.0.8,needs_review,runtime_core,,要確認,,,Test serviceability/sa/ClhsdbCDSJstackPrintAll.java failed: ArrayIndexOutOfBoundsException,hotspot,svc-agent,,21.0.8
JDK-8352537,21.0.8,needs_review,classlib,,要確認,,,Use latch in AbstractButton/bug6298940.java instead of delay,client-libs,javax.swing,,21.0.8
JDK-8352538,21.0.8,needs_review,classlib,,要確認,,,Exception thrown before awaitAndCheck hangs PassFailJFrame,client-libs,,,21.0.8
JDK-8352539,21.0.8,needs_review,classlib,,要確認,,,Improve HTML instruction formatting in PassFailJFrame,client-libs,,,21.0.8
JDK-8352540,21.0.8,needs_review,security,,要確認,,,Upgrade NSS binaries for interop tests,security-libs,javax.crypto,,21.0.8
JDK-8352543,21.0.8,needs_review,classlib,,要確認,,,[XWayland] No displayChanged event after setDisplayMode call,client-libs,java.awt,,21.0.8
JDK-8352544,21.0.8,needs_review,classlib,,要確認,,,Update LCMS to 2.17,client-libs,2d,,21.0.8
JDK-8352548,21.0.8,needs_review,security,,要確認,,,Test sun/security/tools/jarsigner/TimestampCheck.java is failing,security-libs,java.security,,21.0.8
JDK-8352586,21.0.8,excluded,classlib,test_infra,対応不要,"keywords=jtreg,test",doc_or_test,Some java/lang jtreg tests miss requires vm.hasJFR,core-libs,java.lang,,21.0.8
JDK-8352658,21.0.8,needs_review,classlib,,要確認,,,[JMH] Cannot access class jdk.internal.vm.ContinuationScope,core-libs,java.lang,,21.0.8
JDK-8352735,21.0.8,needs_review,compiler_tools,,要確認,,,Clean up the code in sun.tools.jar.Main to properly close resources and use ZipFile during extract,tools,jar,hgupdate-sync,21.0.8
JDK-8352771,21.0.8,needs_review,runtime_core,,要確認,,,Crash: assert(h_array_list.not_null()) failed: invariant,hotspot,jfr,,21.0.8
JDK-8352772,21.0.8,excluded,runtime_core,,対応不要,targets=linux,non_windows11_platform,OpenJDK fails to configure on linux aarch64 when CDS is disabled after JDK-8331942,hotspot,runtime,,21.0.8
JDK-8353017,21.0.8,needs_review,other,,要確認,,,Use jvmArgs consistently in microbenchmarks,performance,libraries,,21.0.8
JDK-8353018,21.0.8,needs_review,other,,要確認,,,Use -jvmArgsPrepend when running microbenchmarks in RunTests.gmk,performance,libraries,,21.0.8
JDK-8353071,21.0.8,needs_review,classlib,,要確認,,,Opensource five more random Swing tests,client-libs,javax.swing,,21.0.8
JDK-8353072,21.0.8,needs_review,classlib,performance_regression,要確認,,,Opensource five Swing component related regression tests,client-libs,javax.swing,,21.0.8
JDK-8353073,21.0.8,needs_review,runtime_core,,要確認,,,vmTestbase/nsk/jdb/stop_at/stop_at002/stop_at002.java failure goes undetected,core-svc,debugger,,21.0.8
JDK-8353076,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source closed choice tests #1,client-libs,java.awt,,21.0.8
JDK-8353077,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT focus tests - series 4,client-libs,java.awt,,21.0.8
JDK-8353078,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source couple more miscellaneous AWT tests,client-libs,java.awt,,21.0.8
JDK-8353081,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source some of the AWT Window tests,client-libs,java.awt,,21.0.8
JDK-8353082,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source closed frame tests # 4,client-libs,java.awt,,21.0.8
JDK-8353086,21.0.8,needs_review,security,,要確認,,,Test sun/security/tools/jarsigner/ConciseJarsigner.java failed: unable to find valid certification path to requested target,security-libs,java.security,,21.0.8
JDK-8353096,21.0.8,needs_review,interop,,要確認,,,URLConnection.getLastModified() leaks file handles for jar:file and file: URLs,core-libs,java.net,,21.0.8
JDK-8353102,21.0.8,excluded,gc,,対応不要,component=hotspot/gc; keywords=\bg1\b,gc_related,G1: NUMA migrations cause crashes in region allocation,hotspot,gc,,21.0.8
JDK-8353128,21.0.8,needs_review,runtime_core,,要確認,,,JFR: Split JFRCheckpoint VM operation,hotspot,jfr,,21.0.8
JDK-8353140,21.0.8,needs_review,classlib,,要確認,,,Desktop.browse method fails if earlier CoInitialize call as COINIT_MULTITHREADED,client-libs,java.awt,,21.0.8
JDK-8353292,21.0.8,needs_review,runtime_core,,要確認,,,Replaying compilation with null static final fields results in a crash,hotspot,compiler,,21.0.8
JDK-8353301,21.0.8,needs_review,classlib,,要確認,,,Primitive caches must use boxed instances from the archive,core-libs,java.lang,,21.0.8
JDK-8353518,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several Swing HTMLEditorKit related tests,client-libs,javax.swing,,21.0.8
JDK-8353520,21.0.8,needs_review,classlib,,要確認,,,Convert and Opensource few JFileChooser applet test to main,client-libs,javax.swing,,21.0.8
JDK-8353522,21.0.8,excluded,runtime_core,,対応不要,targets=linux,non_windows11_platform,Make os::Linux::active_processor_count() public,hotspot,runtime,,21.0.8
JDK-8353524,21.0.8,needs_review,classlib,,要確認,,,Opensource few AWT PopupMenu tests,client-libs,java.awt,,21.0.8
JDK-8353525,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT focus tests - series 3,client-libs,java.awt,,21.0.8
JDK-8353528,21.0.8,needs_review,classlib,,要確認,,,Opensource few AWT image tests,client-libs,java.awt,,21.0.8
JDK-8353534,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several Java2D rendering loop tests.,client-libs,2d,,21.0.8
JDK-8353535,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT PopupMenu tests,client-libs,java.awt,,21.0.8
JDK-8353536,21.0.8,needs_review,runtime_core,,要確認,,,More reliable OOM handling in ExceptionDuringDumpAtObjectsInitPhase test,hotspot,runtime,,21.0.8
JDK-8353538,21.0.8,needs_review,classlib,,要確認,,,Update HarfBuzz to 10.4.0,client-libs,2d,,21.0.8
JDK-8353540,21.0.8,needs_review,classlib,,要確認,,,Update Libpng to 1.6.47,client-libs,java.awt,,21.0.8
JDK-8353645,21.0.8,needs_review,classlib,,要確認,,,java/io/File/GetXSpace.java fails on Windows with CD-ROM drive,core-libs,java.io,,21.0.8
JDK-8353646,21.0.8,needs_review,interop,,要確認,,,Wrong timeout computations in DnsClient,core-libs,javax.naming,,21.0.8
JDK-8353647,21.0.8,needs_review,interop,,要確認,,,com/sun/jndi/dns/ConfigTests/Timeout.java failed intermittent,core-libs,javax.naming,,21.0.8
JDK-8353648,21.0.8,needs_review,runtime_core,,要確認,,,Remove unused UseNUMA in os_aix.cpp,hotspot,runtime,,21.0.8
JDK-8353650,21.0.8,needs_review,runtime_core,,要確認,,,C2: Loop strip mining uses ABS with min int,hotspot,compiler,,21.0.8
JDK-8353651,21.0.8,needs_review,runtime_core,,要確認,,,C2: VectorInsertNode::make() shouldn't call ConINode::make() directly,hotspot,compiler,,21.0.8
JDK-8353652,21.0.8,needs_review,runtime_core,,要確認,,,Incorrect TraceLoopPredicate output,hotspot,compiler,,21.0.8
JDK-8353653,21.0.8,needs_review,runtime_core,,要確認,,,Fatal error in auto-vectorizer with float16 kernel.,hotspot,compiler,,21.0.8
JDK-8353654,21.0.8,excluded,gc,,対応不要,component=hotspot/gc,gc_related,ShenandoahHeap::is_in should check for alive regions,hotspot,gc,,21.0.8
JDK-8353675,21.0.8,needs_review,runtime_core,,要確認,,,Caller/callee param size mismatch in deoptimization causes crash,hotspot,compiler,,21.0.8
JDK-8353676,21.0.8,needs_review,runtime_core,,要確認,,,SIGFPE In ObjectSynchronizer::is_async_deflation_needed(),hotspot,runtime,,21.0.8
JDK-8353690,21.0.8,needs_review,classlib,,要確認,,,PNGImageWriter uses much more memory than necessary,client-libs,javax.imageio,,21.0.8
JDK-8353700,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source some of the AWT Geometry/Button tests,client-libs,java.awt,,21.0.8
JDK-8353701,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few more AWT Frame related tests,client-libs,java.awt,,21.0.8
JDK-8353702,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source closed frame tests # 3,client-libs,java.awt,,21.0.8
JDK-8353703,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source additional Component tests (part 3),client-libs,java.awt,,21.0.8
JDK-8353852,21.0.8,needs_review,classlib,,要確認,,,[ubsan] exclude function BilinearInterp and ShapeSINextSpan in libawt java2d from ubsan checks,client-libs,2d,,21.0.8
JDK-8353853,21.0.8,needs_review,runtime_core,,要確認,,,[ubsan] block.cpp:1617:30: runtime error: 9.97582e+36 is outside the range of representable values of type 'int',hotspot,compiler,,21.0.8
JDK-8353864,21.0.8,needs_review,classlib,performance_regression,要確認,,,Opensource five more Swing regression tests,client-libs,javax.swing,,21.0.8
JDK-8353865,21.0.8,needs_review,runtime_core,,要確認,,,"memory_swap_current_in_bytes reports 0 as ""unlimited""",hotspot,runtime,,21.0.8
JDK-8353866,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT Robot tests,client-libs,java.awt,,21.0.8
JDK-8353867,21.0.8,excluded,gc,,対応不要,component=hotspot/gc,gc_related,[TESTBUG] gtest CollectorPolicy.young_scaled_initial_ergo_vm fails if heap is too small,hotspot,gc,,21.0.8
JDK-8353870,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source DnD tests - Set4,client-libs,java.awt,,21.0.8
JDK-8353872,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few Cursor tests - Set2,client-libs,java.awt,,21.0.8
JDK-8353874,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few TrayIcon tests - Set8,client-libs,java.awt,,21.0.8
JDK-8353876,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few DnD tests - Set6,client-libs,java.awt,,21.0.8
JDK-8353877,21.0.8,needs_review,classlib,,要確認,,,test/jdk/javax/swing/JRadioButton/8033699/bug8033699.java fails in ubuntu22.04,client-libs,javax.swing,,21.0.8
JDK-8353881,21.0.8,needs_review,security,,要確認,,,jdk/test/lib/security/timestamp/TsaServer.java warnings,security-libs,java.security,,21.0.8
JDK-8353893,21.0.8,excluded,gc,,対応不要,component=hotspot/gc,gc_related,CollectorPolicy.young_scaled_initial_ergo_vm gtest fails on ppc64 based platforms,hotspot,gc,,21.0.8
JDK-8353894,21.0.8,needs_review,security,,要確認,,,Restore null return for invalid services from legacy providers,security-libs,java.security,,21.0.8
JDK-8353899,21.0.8,needs_review,security,,要確認,,,Test sun/security/tools/jarsigner/TsacertOptionTest.java failed: Warning found in stdout,security-libs,java.security,,21.0.8
JDK-8353900,21.0.8,needs_review,interop,,要確認,,,Race condition in jdk/java/net/httpclient/offline/FixedResponseHttpClient.java,core-libs,java.net,,21.0.8
JDK-8353901,21.0.8,excluded,gc,,対応不要,component=hotspot/gc; keywords=\bgc\b,gc_related,nsk.share.gc.Memory::getArrayLength returns wrong value,hotspot,gc,,21.0.8
JDK-8353904,21.0.7,needs_review,test_infra,,要確認,,,[21u] Remove designator DEFAULT_PROMOTED_VERSION_PRE=ea for release 21.0.7,infrastructure,release_eng,,21.0.7
JDK-8353915,21.0.8,needs_review,security,,要確認,,,NullPointerException in sun.security.jca.ProviderList.getService(),security-libs,java.security,,21.0.8
JDK-8353921,21.0.8,needs_review,classlib,,要確認,,,(tz) Update Timezone Data to 2025b,core-libs,java.time,,21.0.8
JDK-8353922,21.0.8,excluded,gc,,対応不要,component=hotspot/gc; keywords=\bg1\b,gc_related,G1: interpreter post-barrier x86 code asserts index size of wrong buffer,hotspot,gc,,21.0.8
JDK-8354058,21.0.8,needs_review,runtime_core,,要確認,,,AArch64: turn on signum intrinsics by default on Ampere CPUs,hotspot,compiler,,21.0.8
JDK-8354165,21.0.8,needs_review,runtime_core,,要確認,,,compiler/vectorization/TestFloat16VectorConvChain.java fails with non-standard AVX/SSE settings,hotspot,compiler,,21.0.8
JDK-8354185,21.0.8,needs_review,classlib,,要確認,,,Opensource five miscellaneous Swing tests,client-libs,javax.swing,,21.0.8
JDK-8354197,21.0.8,needs_review,runtime_core,,要確認,,,compiler/vectorization/TestFloat16VectorConvChain.java  timeouts on ppc64 platforms after JDK-8335860,hotspot,compiler,,21.0.8
JDK-8354199,21.0.8,needs_review,classlib,,要確認,,,java/awt/Cursor/JPanelCursorTest/JPanelCursorTest.java does not show the default cursor,client-libs,java.awt,,21.0.8
JDK-8354201,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source AWT Frame related tests,client-libs,java.awt,,21.0.8
JDK-8354202,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT focus tests - series 6,client-libs,java.awt,,21.0.8
JDK-8354203,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few more AWT List tests,client-libs,java.awt,,21.0.8
JDK-8354206,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source additional Component tests (part 2),client-libs,java.awt,,21.0.8
JDK-8354207,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source some MenuBar tests - Set2,client-libs,java.awt,,21.0.8
JDK-8354208,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT Dialog tests - Batch 2,client-libs,java.awt,,21.0.8
JDK-8354253,21.0.8,needs_review,runtime_core,,要確認,,,jcmd Compiler.codecache should print total size of code cache,hotspot,compiler,,21.0.8
JDK-8354267,21.0.8,needs_review,interop,,要確認,,,"java/net/httpclient/ShutdownNow.java fails with java.lang.AssertionError: client was still running, but exited after further delay: timeout should be adjusted",core-libs,java.net,,21.0.8
JDK-8354271,21.0.8,excluded,gc,,対応不要,component=hotspot/gc; keywords=\bzgc\b,gc_related,ZGC: Another division by zero in rule_major_allocation_rate,hotspot,gc,,21.0.8
JDK-8354349,21.0.8,needs_review,interop,,要確認,,,Several java/net/InetAddress tests fails UnknownHostException,core-libs,java.net,,21.0.8
JDK-8354367,21.0.8,needs_review,runtime_core,,要確認,,,java/lang/instrument/modules/AppendToClassPathModuleTest.java ignores VM flags,core-svc,java.lang.instrument,,21.0.8
JDK-8354368,21.0.8,needs_review,runtime_core,,要確認,,,Test jdk/incubator/vector/LoadJsvmlTest.java ignores VM flags,hotspot,compiler,,21.0.8
JDK-8354369,21.0.8,needs_review,classlib,,要確認,,,"javax/swing/JFileChooser/JFileChooserSetLocationTest.java failed with ""setLocation() is not working properly""",client-libs,javax.swing,,21.0.8
JDK-8354370,21.0.8,excluded,gc,,対応不要,component=hotspot/gc; keywords=\bzgc\b,gc_related,zgc/genzgc tests ignore vm flags,hotspot,gc,,21.0.8
JDK-8354373,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT List tests,client-libs,java.awt,,21.0.8
JDK-8354374,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few more AWT FileDialog tests,client-libs,java.awt,,21.0.8
JDK-8354375,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several Choice related tests,client-libs,java.awt,,21.0.8
JDK-8354377,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few Checkbox tests - Set2,client-libs,java.awt,,21.0.8
JDK-8354378,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,open source some 2d graphics tests,client-libs,2d,,21.0.8
JDK-8354379,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source some of the AWT window test,client-libs,java.awt,,21.0.8
JDK-8354384,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few various AWT tests - Set1,client-libs,java.awt,,21.0.8
JDK-8354385,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source some MenuBar tests - Set1,client-libs,java.awt,,21.0.8
JDK-8354422,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT Mouse tests - Batch 1,client-libs,java.awt,,21.0.8
JDK-8354423,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few DND tests - Set1,client-libs,java.awt,,21.0.8
JDK-8354425,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT Canvas and Rectangle related tests,client-libs,java.awt,,21.0.8
JDK-8354429,21.0.8,needs_review,interop,,要確認,,,(ch) sun.nio.ch.Poller.register throws AssertionError,core-libs,java.nio,,21.0.8
JDK-8354444,21.0.8,needs_review,runtime_core,,要確認,,,Hotspot should support multiple large page sizes on Windows,hotspot,runtime,,21.0.8
JDK-8354494,21.0.8,needs_review,test_infra,,要確認,,,Debug symbols bundle should contain full debug files when building --with-external-symbols-in-bundles=public,infrastructure,build,,21.0.8
JDK-8354528,21.0.8,needs_review,runtime_core,,要確認,,,Integer.numberOfLeadingZeros outputs incorrectly in certain cases,hotspot,compiler,,21.0.8
JDK-8354533,21.0.8,needs_review,classlib,,要確認,,,"Writer not closed with disk full error, file resource leaked",core-libs,java.io,,21.0.8
JDK-8354579,21.0.8,needs_review,runtime_core,,要確認,,,Extend printing for System.map,hotspot,runtime,,21.0.8
JDK-8354630,21.0.8,needs_review,compiler_tools,,要確認,,,org.jline.util.PumpReader signed byte problem,tools,jshell,,21.0.8
JDK-8354633,21.0.8,needs_review,classlib,,要確認,,,Convert Applet test ManualHTMLDataFlavorTest.java to main program,client-libs,java.awt,,21.0.8
JDK-8354635,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source closed frame tests # 5,client-libs,java.awt,,21.0.8
JDK-8354638,21.0.8,needs_review,classlib,,要確認,,,java/awt/dnd/DnDRemoveFocusOwnerCrashTest.java timed out after JDK-8341257,client-libs,java.awt,,21.0.8
JDK-8354639,21.0.8,excluded,runtime_core,,対応不要,keywords=\bzgc\b,gc_related,serviceability/dcmd/vm tests fail for ZGC after JDK-8322475,hotspot,runtime,,21.0.8
JDK-8354640,21.0.8,needs_review,security,,要確認,,,javax/management/security/HashedPasswordFileTest.java creates tmp file in src dir,core-svc,javax.management,,21.0.8
JDK-8354642,21.0.8,needs_review,runtime_core,,要確認,,,Test vmTestbase/nsk/jvmti/scenarios/sampling/SP05/sp05t003/TestDescription.java timed out: thread not suspended,hotspot,jvmti,,21.0.8
JDK-8354644,21.0.8,needs_review,runtime_core,,要確認,,,Improve diagnostic logging runtime/cds/DeterministicDump.java,hotspot,runtime,,21.0.8
JDK-8354647,21.0.8,excluded,runtime_core,,対応不要,"targets=alpine,linux",non_windows11_platform,serviceability/dcmd/vm/SystemDumpMapTest.java and SystemMapTest.java fail on Linux Alpine after 8322475,hotspot,runtime,,21.0.8
JDK-8354648,21.0.8,needs_review,classlib,,要確認,,,javax/swing/JMenu/4213634/bug4213634.java fails,client-libs,javax.swing,,21.0.8
JDK-8354649,21.0.8,excluded,classlib,,対応不要,targets=macos,non_windows11_platform,"[Accessibility,macOS,VoiceOver] VoiceOver reads the spinner value 10 as 1 when user iterates to 10 for the first time on macOS",client-libs,javax.accessibility,,21.0.8
JDK-8354654,21.0.8,needs_review,classlib,,要確認,,,"Screen capture for test TaskbarPositionTest.java, failure case",client-libs,,,21.0.8
JDK-8354709,21.0.7,needs_review,security,,要確認,,,Jarsigner should print a warning if an entry is removed,security-libs,java.security,,21.0.7
JDK-8354710,21.0.7,needs_review,compiler_tools,,要確認,,,Clean up the code in sun.tools.jar.Main to properly close resources and use ZipFile during extract,tools,jar,,21.0.7
JDK-8354711,21.0.7,excluded,interop,,対応不要,keywords=\bgc\b,gc_related,UpcallLinker::on_exit races with GC when copying frame anchor,core-libs,java.lang.foreign,,21.0.7
JDK-8354712,21.0.7,excluded,interop,,対応不要,keywords=\bgc\b,gc_related,UpcallLinker::on_entry racingly clears pending exception with GC safepoints,core-libs,java.lang.foreign,,21.0.7
JDK-8354713,21.0.7,needs_review,interop,,要確認,,,ProgrammableUpcallHandler::on_entry/on_exit access thread fields from native,core-libs,java.lang.foreign,,21.0.7
JDK-8354786,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source few TrayIcon tests - Set7,client-libs,java.awt,,21.0.8
JDK-8354787,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT Mouse tests - Batch 2,client-libs,java.awt,,21.0.8
JDK-8354788,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT Dialog tests - Batch 1,client-libs,java.awt,,21.0.8
JDK-8354790,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source several AWT Dialog tests - Batch 3,client-libs,java.awt,,21.0.8
JDK-8354893,21.0.8,needs_review,compiler_tools,performance_regression,要確認,,,[REDO BACKPORT] javac crashes while adding type annotations to the return type of a constructor (JDK-8320001),tools,javac,"22-na,jdk21u-fix-request,jdk21u-fix-yes",21.0.8
JDK-8354923,21.0.8,needs_review,compiler_tools,,要確認,,,Type annotation attached to incorrect type during class reading,tools,javac,,21.0.8
JDK-8354948,21.0.8,needs_review,compiler_tools,,要確認,,,"In ClassReader, extract a constant for the superclass supertype_index",tools,javac,,21.0.8
JDK-8355035,21.0.8,needs_review,interop,,要確認,,,HTTP/2 ConnectionWindowUpdateSender may miss some unprocessed DataFrames from closed streams,core-libs,java.net,,21.0.8
JDK-8355057,21.0.8,needs_review,compiler_tools,,要確認,,,CompletionFailure in getEnclosingType attaching type annotations,tools,javac,,21.0.8
JDK-8355075,21.0.8,needs_review,runtime_core,,要確認,,,TestVectorZeroCount: counter not reset between iterations,hotspot,compiler,,21.0.8
JDK-8355096,21.0.8,needs_review,runtime_core,,要確認,,,Add intrinsic for float/double modulo for x86 AVX2 and AVX512,hotspot,compiler,,21.0.8
JDK-8355099,21.0.8,needs_review,security,,要確認,,,TLS handshake fails because of ConcurrentModificationException in PKCS12KeyStore.engineGetEntry,security-libs,java.security,,21.0.8
JDK-8355100,21.0.8,needs_review,classlib,,要確認,,,Enhance checks in BigDecimal.toPlainString(),core-libs,java.math,,21.0.8
JDK-8355101,21.0.8,needs_review,security,,要確認,,,DistributionPointFetcher fails to fetch CRLs if the DistributionPoints field contains more than one DistributionPoint and the first one fails,security-libs,java.security,,21.0.8
JDK-8355112,21.0.8,needs_review,classlib,,要確認,,,java/util/Properties/StoreReproducibilityTest.java times out,core-libs,java.util,,21.0.8
JDK-8355117,21.0.8,needs_review,runtime_core,,要確認,,,Test ThreadCpuTime.java should pause like ThreadCpuTimeArray.java,core-svc,java.lang.management,,21.0.8
JDK-8355121,21.0.8,excluded,classlib,,対応不要,"keywords=open source,test",doc_or_test,Open source mixed AWT tests - Set3,client-libs,java.awt,,21.0.8
JDK-8355149,21.0.8,needs_review,classlib,,要確認,,,Test javax/swing/JTabbedPane/8007563/Test8007563.java fails,client-libs,javax.swing,,21.0.8
JDK-8355151,21.0.8,needs_review,classlib,,要確認,,,Tests fails with java.lang.IllegalAccessException: class com.sun.javatest.regtest.agent.MainWrapper$MainTask cannot access,client-libs,2d,,21.0.8
JDK-8355152,21.0.8,needs_review,runtime_core,,要確認,,,"serviceability/sa/TestJhsdbJstackLineNumbers.java failed with ""Didn't find enough line numbers""",hotspot,svc-agent,,21.0.8
JDK-8355169,21.0.8,needs_review,classlib,,要確認,,,java/awt/Desktop/MailTest.java fails in platforms where Action.MAIL is not supported,client-libs,java.awt,,21.0.8
JDK-8355170,21.0.8,needs_review,security,,要確認,,,Refactor ClassLoaderDeadlock.sh and Deadlock.sh to run fully in java,security-libs,java.security,,21.0.8
JDK-8355212,21.0.8,excluded,runtime_core,,対応不要,keywords=\bshenandoah\b,gc_related,Shenandoah/C2: TestVerifyLoopOptimizations test failure,hotspot,compiler,,21.0.8
JDK-8355316,21.0.8,needs_review,runtime_core,,要確認,,,Include timings for leaving safepoint in safepoint logging,hotspot,runtime,,21.0.8
JDK-8355419,21.0.8,needs_review,runtime_core,,要確認,,,Test TestCodeCacheFull.java fails with option -XX:-UseCodeCacheFlushing,hotspot,compiler,,21.0.8
